ID,Handle,Variant ID,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant Inventory Adjust,Variant Inventory Adjust
7654901743695,1538391,42340531503183,Color,Dark bottle green,Size,EU 44 (UK 34),1000,1000
7654901743695,1538391,42340531535951,Color,Dark bottle green,Size,EU 46 (UK 36),1000,1000
7654901710927,1538395,42340531273807,Color,Beige,Size,S,1000,1000
7654901710927,1538395,42340531306575,Color,Beige,Size,M,1000,1000
7654901710927,1538395,42340531339343,Color,Beige,Size,L,1000,1000
7654901710927,1538395,42340531372111,Color,Beige,Size,XL,1000,1000
7654901776463,1538462,42340531568719,Color,Blue,Size,EU 42 (UK 32),1000,1000
7654901776463,1538462,42340531601487,Color,Light blue,Size,EU 42 (UK 32),1000,1000
7654901776463,1538462,42340531634255,Color,Light blue,Size,EU 44 (UK 34),1000,1000
7654901776463,1538462,42340531667023,Color,Light blue,Size,EU 46 (UK 36),1000,1000
7654901776463,1538462,42340531699791,Color,Light blue,Size,EU 48 (UK 38),1000,1000
7654901776463,1538462,42340531732559,Color,Mid-blue,Size,EU 48 (UK 38),1000,1000
7654901776463,1538462,42340531765327,Color,Charcoal,Size,EU 36 (UK 29),1000,1000
7654901776463,1538462,42340531798095,Color,Charcoal,Size,EU 38 (UK 30),1000,1000
7654901776463,1538462,42340531830863,Color,Charcoal,Size,EU 42 (UK 32),1000,1000
7654901776463,1538462,42340531863631,Color,Charcoal,Size,EU 48 (UK 38),1000,1000
7654901809231,1538483,42340531929167,Color,Black,Size,L,1000,1000
7654901841999,1564301,42340531961935,Color,Bluish,Size,EU 36 (UK 29),1000,1000
7654901841999,1564301,42340531994703,Color,Bluish,Size,EU 38 (UK 30),1000,1000
7654901841999,1564301,42340532027471,Color,Bluish,Size,EU 40 (UK 31),1000,1000
7654901841999,1564301,42340532060239,Color,Bluish,Size,EU 42 (UK 32),1000,1000
7654901841999,1564301,42340532093007,Color,Bluish,Size,EU 44 (UK 34),1000,1000
7654901841999,1564301,42340532125775,Color,Bluish,Size,EU 46 (UK 36),1000,1000
7654901841999,1564301,42340532158543,Color,Bluish,Size,EU 48 (UK 38),1000,1000
7654901841999,1564301,42340532191311,Color,Navy blue,Size,EU 38 (UK 30),1000,1000
7654901841999,1564301,42340532224079,Color,Navy blue,Size,EU 40 (UK 31),1000,1000
7654901841999,1564301,42340532256847,Color,Navy blue,Size,EU 42 (UK 32),1000,1000
7654901841999,1564301,42340532289615,Color,Navy blue,Size,EU 44 (UK 34),1000,1000
7654901841999,1564301,42340532322383,Color,Navy blue,Size,EU 46 (UK 36),1000,1000
7654901841999,1564301,42340532355151,Color,Navy blue,Size,EU 48 (UK 38),1000,1000
7654901874767,1564361,42340532387919,Color,Navy blue,Size,EU 38 (UK 30),1000,1000
7654901874767,1564361,42340532420687,Color,Navy blue,Size,EU 40 (UK 31),1000,1000
7654901874767,1564361,42340532453455,Color,Navy blue,Size,EU 42 (UK 32),1000,1000
7654901874767,1564361,42340532486223,Color,Navy blue,Size,EU 44 (UK 34),1000,1000
7654901874767,1564361,42340532518991,Color,Navy blue,Size,EU 46 (UK 36),1000,1000
7654901907535,1564371,42340532584527,Color,Navy blue,Size,EU 40 (UK 31),1000,1000
7654901907535,1564371,42340532617295,Color,Navy blue,Size,EU 42 (UK 32),1000,1000
7654901907535,1564371,42340532650063,Color,Navy blue,Size,EU 44 (UK 34),1000,1000
7654901907535,1564371,42340532682831,Color,Navy blue,Size,EU 46 (UK 36),1000,1000
7654921011279,1608041,42340615422031,Color,Black,Size,XS,1000,1000
7654921011279,1608041,42340615454799,Color,Black,Size,S,1000,1000
7654921011279,1608041,42340615487567,Color,Black,Size,M,0,0
7654921011279,1608041,42340615520335,Color,Black,Size,L,1000,1000
7654921011279,1608041,42340615553103,Color,Black,Size,XL,1000,1000
7654921044047,1608225,42340615585871,Color,Black,Size,XS,1000,1000
7654921044047,1608225,42340615618639,Color,Black,Size,S,1000,1000
7654921044047,1608225,42340615651407,Color,Black,Size,M,1000,1000
7654921044047,1608225,42340615684175,Color,Black,Size,L,1000,1000
7654921044047,1608225,42340615716943,Color,Black,Size,XL,1000,1000
7654921076815,1608226,42340615749711,Color,Khaki,Size,M,1000,1000
7654921109583,1608228,42340615782479,Color,Grey,Size,XS,1000,1000
7654921109583,1608228,42340615815247,Color,Grey,Size,S,1000,1000
7654921109583,1608228,42340615848015,Color,Grey,Size,M,1000,1000
7654921109583,1608228,42340615880783,Color,Grey,Size,L,1000,1000
7654921175119,1608234,42340616273999,Color,Blue / Grey,Size,XS,1000,1000
7654921175119,1608234,42340616306767,Color,Blue / Grey,Size,M,1000,1000
7654921175119,1608234,42340616339535,Color,Blue / Grey,Size,L,1000,1000
7654921175119,1608234,42340616372303,Color,Blue / Grey,Size,XL,1000,1000
7654921142351,1608431,42340615946319,Color,camel,Size,XS,1000,1000
7654921142351,1608431,42340615979087,Color,camel,Size,S,1000,1000
7654921142351,1608431,42340616011855,Color,camel,Size,M,1000,1000
7654921142351,1608431,42340616044623,Color,camel,Size,L,1000,1000
7654921142351,1608431,42340616077391,Color,camel,Size,XL,1000,1000
7654921142351,1608431,42340616110159,Color,Anthracite grey,Size,XS,1000,1000
7654921142351,1608431,42340616142927,Color,Anthracite grey,Size,S,1000,1000
7654921142351,1608431,42340616175695,Color,Anthracite grey,Size,M,1000,1000
7654921142351,1608431,42340616208463,Color,Anthracite grey,Size,L,1000,1000
7654921142351,1608431,42340616241231,Color,Anthracite grey,Size,XL,1000,1000
7654901973071,1618402,42340532748367,Color,White,Size,L,1000,1000
7654902005839,1618475,42340532781135,Color,Black,Size,S,1000,1000
7654902005839,1618475,42340532813903,Color,Black,Size,M,1000,1000
7654902005839,1618475,42340532846671,Color,Black,Size,L,1000,1000
7654902005839,1618475,42340532879439,Color,Black,Size,XL,1000,1000
7654921207887,1689299,42340616470607,Color,charcoal grey,Size,XS,1000,1000
7654921207887,1689299,42340616503375,Color,charcoal grey,Size,S,1000,1000
7654921207887,1689299,42340616536143,Color,charcoal grey,Size,M,1000,1000
7654921207887,1689299,42340616568911,Color,charcoal grey,Size,L,1000,1000
7654921207887,1689299,42340616601679,Color,charcoal grey,Size,XL,1000,1000
7654921240655,1821021,42340616405071,Color,Black,Size,S,1000,1000
7654921240655,1821021,42340616437839,Color,Black,Size,L,1000,1000
7654902038607,1887302,42340532944975,Color,Oyster-white,Size,M,1000,1000
7654902038607,1887302,42340532977743,Color,Oyster-white,Size,L,1000,1000
7654902038607,1887302,42340533010511,Color,Oyster-white,Size,XL,1000,1000
7654902071375,1887304,42340533043279,Color,Ecru / Blue,Size,S,1000,1000
7654902071375,1887304,42340533076047,Color,Ecru / Blue,Size,M,1000,1000
7654902071375,1887304,42340533108815,Color,Ecru / Blue,Size,L,1000,1000
7654902071375,1887304,42340533141583,Color,Ecru / Blue,Size,XL,1000,1000
7654902104143,1887308,42340533174351,Color,White / Navy,Size,S,1000,1000
7654902104143,1887308,42340533207119,Color,White / Navy,Size,M,1000,1000
7654902104143,1887308,42340533239887,Color,White / Navy,Size,L,1000,1000
7654902104143,1887308,42340533272655,Color,White / Navy,Size,XL,1000,1000
7654902169679,1887309,42340533534799,Color,Black / Brown,Size,S,1000,1000
7654902169679,1887309,42340533567567,Color,Black / Brown,Size,M,1000,1000
7654902169679,1887309,42340533600335,Color,Black / Brown,Size,L,1000,1000
7654902169679,1887309,42340533633103,Color,Black / Brown,Size,XL,1000,1000
7654902202447,1887310,42340533665871,Color,Oyster-white,Size,S,1000,1000
7654902202447,1887310,42340533698639,Color,Oyster-white,Size,M,1000,1000
7654902202447,1887310,42340533731407,Color,Oyster-white,Size,L,1000,1000
7654902202447,1887310,42340533764175,Color,Oyster-white,Size,XL,1000,1000
7654902202447,1887310,42340533796943,Color,Light sand,Size,S,1000,1000
7654902202447,1887310,42340533829711,Color,Light sand,Size,M,1000,1000
7654902202447,1887310,42340533862479,Color,Light sand,Size,L,1000,1000
7654902202447,1887310,42340533895247,Color,Light sand,Size,XL,1000,1000
7654902202447,1887310,42340533928015,Color,Black,Size,S,1000,1000
7654902202447,1887310,42340533960783,Color,Light blue,Size,M,1000,1000
7654902202447,1887310,42340533993551,Color,Light blue,Size,L,1000,1000
7654902202447,1887310,42340534026319,Color,Light blue,Size,XL,1000,1000
7654902235215,1887315,42340534059087,Color,Black,Size,S,1000,1000
7654902235215,1887315,42340534091855,Color,Black,Size,M,1000,1000
7654902235215,1887315,42340534124623,Color,Black,Size,L,1000,1000
7654902235215,1887315,42340534157391,Color,Black,Size,XL,1000,1000
7654902235215,1887315,42340534190159,Color,Light sand,Size,S,1000,1000
7654902235215,1887315,42340534222927,Color,Light sand,Size,M,1000,1000
7654902235215,1887315,42340534255695,Color,Light sand,Size,L,1000,1000
7654902235215,1887315,42340534288463,Color,Light sand,Size,XL,1000,1000
7654902235215,1887315,42340534321231,Color,Oyster-white,Size,XL,1000,1000
7654902235215,1887315,42340534353999,Color,Light blue,Size,S,1000,1000
7654902235215,1887315,42340534386767,Color,Light blue,Size,M,1000,1000
7654902235215,1887315,42340534419535,Color,Light blue,Size,L,1000,1000
7654902235215,1887315,42340534452303,Color,Light blue,Size,XL,1000,1000
7654902267983,1887450,42340534485071,Color,White,Size,S,1000,1000
7654902267983,1887450,42340534517839,Color,White,Size,M,1000,1000
7654902267983,1887450,42340534550607,Color,White,Size,L,1000,1000
7654902267983,1887450,42340534583375,Color,White,Size,XL,1000,1000
7654902267983,1887450,42340534616143,Color,Black,Size,S,1000,1000
7654902267983,1887450,42340534648911,Color,Black,Size,M,1000,1000
7654902267983,1887450,42340534681679,Color,Black,Size,L,1000,1000
7654902267983,1887450,42340534714447,Color,Black,Size,XL,1000,1000
7654902333519,1887460,42340535009359,Color,Navy blue,Size,M,1000,1000
7654902333519,1887460,42340535042127,Color,Navy blue,Size,L,1000,1000
7654902333519,1887460,42340535074895,Color,Navy blue,Size,XL,1000,1000
7654902333519,1887460,42340535107663,Color,Oyster-white,Size,S,1000,1000
7654902333519,1887460,42340535140431,Color,Oyster-white,Size,M,1000,1000
7654902333519,1887460,42340535173199,Color,Oyster-white,Size,L,1000,1000
7654902333519,1887460,42340535205967,Color,Oyster-white,Size,XL,1000,1000
7654902333519,1887460,42340535238735,Color,Light green,Size,S,1000,1000
7654902333519,1887460,42340535271503,Color,Black,Size,S,1000,1000
7654902333519,1887460,42340535304271,Color,Black,Size,M,1000,1000
7654902333519,1887460,42340535337039,Color,Black,Size,L,1000,1000
7654902333519,1887460,42340535369807,Color,Black,Size,XL,1000,1000
7654902366287,1887470,42340535435343,Color,White,Size,S,1000,1000
7654902366287,1887470,42340535468111,Color,White,Size,M,1000,1000
7654902366287,1887470,42340535500879,Color,White,Size,XL,1000,1000
7654902366287,1887470,42340535533647,Color,Black,Size,S,1000,1000
7654902366287,1887470,42340535566415,Color,Black,Size,M,0,0
7654902366287,1887470,42340535599183,Color,Black,Size,XL,1000,1000
7654902366287,1887470,42340535631951,Color,Blue,Size,S,1000,1000
7654902366287,1887470,42340535664719,Color,Blue,Size,L,1000,1000
7654902366287,1887470,42340535697487,Color,Blue,Size,XL,1000,1000
7654902366287,1887470,42340535730255,Color,Greenish,Size,S,1000,1000
7654902366287,1887470,42340535763023,Color,Greenish,Size,M,0,0
7654902366287,1887470,42340535795791,Color,Greenish,Size,L,1000,1000
7654902366287,1887470,42340535828559,Color,Greenish,Size,XL,1000,1000
7654902366287,1887470,42340535861327,Color,Light blue,Size,S,1000,1000
7654902366287,1887470,42340535894095,Color,Light blue,Size,XL,1000,1000
7654902366287,1887470,42340535926863,Color,Light tan,Size,S,1000,1000
7654902366287,1887470,42340535959631,Color,Light tan,Size,XL,1000,1000
7654921273423,1889157,42340616634447,Color,Mid-blue,Size,XS,1000,1000
7654921273423,1889157,42340616667215,Color,Mid-blue,Size,S,1000,1000
7654921273423,1889157,42340616699983,Color,Mid-blue,Size,M,1000,1000
7654921273423,1889157,42340616732751,Color,Mid-blue,Size,L,1000,1000
7654921273423,1889157,42340616765519,Color,Mid-blue,Size,XL,1000,1000
7654902399055,1922117,42340536025167,Color,Blue,Size,EU 36 (UK 29),1000,1000
7654902399055,1922117,42340536057935,Color,Blue,Size,EU 38 (UK 30),1000,1000
7654902399055,1922117,42340536090703,Color,Blue,Size,EU 40 (UK 31),1000,1000
7654902399055,1922117,42340536123471,Color,Blue,Size,EU 42 (UK 32),1000,1000
7654902399055,1922117,42340536156239,Color,Blue,Size,EU 44 (UK 34),1000,1000
7654902399055,1922117,42340536189007,Color,Blue,Size,EU 46 (UK 36),1000,1000
7654921306191,1971229,42340616831055,Color,Black,Size,XS,1000,1000
7654921306191,1971229,42340616863823,Color,Black,Size,S,1000,1000
7654921338959,1971326,42340616896591,Color,Aged gold,Size,XS,1000,1000
7654921338959,1971326,42340616929359,Color,Aged gold,Size,S,1000,1000
7654921338959,1971326,42340616962127,Color,Aged gold,Size,M,1000,1000
7654921338959,1971326,42340616994895,Color,Aged gold,Size,L,1000,1000
7654921338959,1971326,42340617027663,Color,Aged gold,Size,XL,0,0
7654921371727,2008572,42340617060431,Color,Bottle green,Size,XS,1000,1000
7654921371727,2008572,42340617093199,Color,Bottle green,Size,M,1000,1000
7654921437263,2010703,42340617158735,Color,Light petrol blue,Size,S,1000,1000
7654921470031,2010775,42340617191503,Color,Grey,Size,XS,1000,1000
7654921470031,2010775,42340617224271,Color,Grey,Size,S,1000,1000
7654921470031,2010775,42340617257039,Color,Grey,Size,M,1000,1000
7654921470031,2010775,42340617289807,Color,Grey,Size,L,1000,1000
7654921470031,2010775,42340617322575,Color,Grey,Size,XL,1000,1000
7654921502799,2011266,42340617355343,Color,Leopard,Size,XS,1000,1000
7654921535567,2011399,42340617388111,Color,Brown,Size,XS,1000,1000
7654921535567,2011399,42340617420879,Color,Brown,Size,S,1000,1000
7654921535567,2011399,42340617453647,Color,Brown,Size,M,1000,1000
7654921535567,2011399,42340617486415,Color,Brown,Size,L,1000,1000
7654921535567,2011399,42340617519183,Color,Brown,Size,XL,1000,1000
7654921535567,2011399,42340617551951,Color,Burgundy,Size,XS,1000,1000
7654921535567,2011399,42340617584719,Color,Burgundy,Size,S,1000,1000
7654921535567,2011399,42340617617487,Color,Burgundy,Size,M,1000,1000
7654921535567,2011399,42340617650255,Color,Burgundy,Size,L,1000,1000
7654921568335,2016782,42340617715791,Color,Black,Size,XS,1000,1000
7654921568335,2016782,42340617748559,Color,Black,Size,S,1000,1000
7654921633871,2017572,42340617879631,Color,Bottle green,Size,XS,1000,1000
7654921633871,2017572,42340617912399,Color,Bottle green,Size,S,1000,1000
7654921633871,2017572,42340617945167,Color,Bottle green,Size,L,1000,1000
7654921601103,2034610,42340617781327,Color,Grey,Size,XS,1000,1000
7654921601103,2034610,42340617814095,Color,Grey,Size,S,1000,1000
7654921601103,2034610,42340617846863,Color,Grey,Size,M,1000,1000
7654921666639,2045100,42340617977935,Color,Burgundy,Size,M,1000,1000
7654921732175,2081647,42340618141775,Color,Sand,Size,XS,1000,1000
7654921732175,2081647,42340618174543,Color,Sand,Size,S,1000,1000
7654902431823,2092290,42340536221775,Color,White,Size,S,1000,1000
7654902431823,2092290,42340536254543,Color,White,Size,M,1000,1000
7654902431823,2092290,42340536287311,Color,White,Size,L,1000,1000
7654902431823,2092290,42340536320079,Color,White,Size,XL,1000,1000
7654902464591,2092291,42340536352847,Color,White,Size,S,1000,1000
7654902464591,2092291,42340536385615,Color,White,Size,M,1000,1000
7654902464591,2092291,42340536418383,Color,White,Size,L,1000,1000
7654902464591,2092291,42340536451151,Color,White,Size,XL,1000,1000
7654902464591,2092291,42340536483919,Color,Sky blue,Size,S,1000,1000
7654902464591,2092291,42340536516687,Color,Sky blue,Size,M,1000,1000
7654902464591,2092291,42340536549455,Color,Sky blue,Size,L,1000,1000
7654902464591,2092291,42340536582223,Color,Sky blue,Size,XL,1000,1000
7654921699407,2138748,42340618010703,Color,Black,Size,XS,1000,1000
7654921699407,2138748,42340618043471,Color,Black,Size,S,1000,1000
7654921699407,2138748,42340618076239,Color,Black,Size,M,1000,1000
7654921699407,2138748,42340618109007,Color,Black,Size,L,1000,1000
7654921764943,2142102,42340618207311,Color,Navy blue,Size,M,1000,1000
7654921797711,2142110,42340618240079,Color,Blue,Size,XS,1000,1000
7654921797711,2142110,42340618272847,Color,Blue,Size,S,1000,1000
7654921797711,2142110,42340618305615,Color,Blue,Size,M,1000,1000
7654921797711,2142110,42340618338383,Color,Blue,Size,L,1000,1000
7654921830479,2142112,42340618403919,Color,Navy blue,Size,S,1000,1000
7654921863247,2142114,42340618436687,Color,Stone,Size,M,1000,1000
7654921896015,2142130,42340618469455,Color,Navy blue,Size,S,1000,1000
7654921896015,2142130,42340618502223,Color,Navy blue,Size,M,1000,1000
7654921896015,2142130,42340618534991,Color,Navy blue,Size,L,1000,1000
7654921896015,2142130,42340618567759,Color,Navy blue,Size,XL,1000,1000
7654921928783,2142140,42340618600527,Color,Navy blue,Size,S,1000,1000
7654921961551,2142149,42340618666063,Color,Black,Size,S,1000,1000
7654921994319,2142168,42340618698831,Color,Ecru,Size,XS,1000,1000
7654921994319,2142168,42340618731599,Color,Ecru,Size,S,1000,1000
7654921994319,2142168,42340618764367,Color,Ecru,Size,M,1000,1000
7654921994319,2142168,42340618797135,Color,Ecru,Size,L,0,0
7654921994319,2142168,42340618829903,Color,Ecru,Size,XL,1000,1000
7654921994319,2142168,42340618862671,Color,Mid-grey,Size,XS,0,0
7654921994319,2142168,42340618895439,Color,Mid-grey,Size,S,1000,1000
7654921994319,2142168,42340618928207,Color,Mid-grey,Size,M,1000,1000
7654921994319,2142168,42340618960975,Color,Mid-grey,Size,L,1000,1000
7654921994319,2142168,42340618993743,Color,Mid-grey,Size,XL,1000,1000
7654921994319,2142168,42340619026511,Color,Navy blue,Size,XS,1000,1000
7654921994319,2142168,42340619059279,Color,Navy blue,Size,S,1000,1000
7654921994319,2142168,42340619092047,Color,Navy blue,Size,M,1000,1000
7654921994319,2142168,42340619124815,Color,Navy blue,Size,XL,1000,1000
7654921994319,2142168,42340619157583,Color,Brown,Size,S,1000,1000
7654921994319,2142168,42340619190351,Color,Brown,Size,M,1000,1000
7654921994319,2142168,42340619223119,Color,Brown,Size,L,1000,1000
7654921994319,2142168,42340619255887,Color,Brown,Size,XL,1000,1000
7654922027087,2142169,42340619288655,Color,Lime,Size,M,1000,1000
7654922027087,2142169,42340619321423,Color,Light grey,Size,XS,1000,1000
7654922027087,2142169,42340619354191,Color,Light grey,Size,S,1000,1000
7654922027087,2142169,42340619386959,Color,Light grey,Size,M,1000,1000
7654922027087,2142169,42340619419727,Color,Light grey,Size,L,1000,1000
7654922027087,2142169,42340619452495,Color,Light grey,Size,XL,1000,1000
7654922059855,2142176,42340619485263,Color,Navy blue,Size,XS,1000,1000
7654922092623,2142177,42340619518031,Color,Blue / Grey,Size,S,1000,1000
7654922092623,2142177,42340619550799,Color,Blue / Grey,Size,M,1000,1000
7654922092623,2142177,42340619583567,Color,Blue / Grey,Size,XL,1000,1000
7654922190927,2142210,42340619649103,Color,Pink,Size,XS,1000,1000
7654922190927,2142210,42340619681871,Color,Pink,Size,S,1000,1000
7654922190927,2142210,42340619714639,Color,Pink,Size,M,1000,1000
7654922190927,2142210,42340619747407,Color,Pink,Size,L,1000,1000
7654922190927,2142210,42340619780175,Color,Pink,Size,XL,1000,1000
7654922223695,2142269,42340619845711,Color,Navy blue,Size,XS,1000,1000
7654922223695,2142269,42340619878479,Color,Navy blue,Size,M,1000,1000
7654922223695,2142269,42340619911247,Color,Navy blue,Size,L,1000,1000
7654922223695,2142269,42340619944015,Color,Navy blue,Size,XL,1000,1000
7654902530127,2142360,42340536647759,Color,Black,Size,L,1000,1000
7654922256463,2157225,42340619976783,Color,Light beige,Size,XS,1000,1000
7654922256463,2157225,42340620009551,Color,Light beige,Size,S,1000,1000
7654922256463,2157225,42340620042319,Color,Light beige,Size,M,1000,1000
7654922321999,2157237,42340620271695,Color,Light blue,Size,XS,1000,1000
7654922321999,2157237,42340620304463,Color,Light blue,Size,S,1000,1000
7654922321999,2157237,42340620337231,Color,Light blue,Size,M,1000,1000
7654922321999,2157237,42340620369999,Color,Light blue,Size,XL,1000,1000
7654922289231,2157252,42340620107855,Color,Caramel,Size,XS,1000,1000
7654922289231,2157252,42340620140623,Color,Caramel,Size,S,1000,1000
7654922289231,2157252,42340620173391,Color,Caramel,Size,M,1000,1000
7654922289231,2157252,42340620206159,Color,Caramel,Size,L,1000,1000
7654922289231,2157252,42340620238927,Color,Caramel,Size,XL,1000,1000
7654922354767,2157254,42340620402767,Color,Black,Size,XS,0,0
7654922354767,2157254,42340620435535,Color,Black,Size,S,0,0
7654922354767,2157254,42340620468303,Color,Black,Size,M,1000,1000
7654922354767,2157254,42340620501071,Color,Black,Size,L,1000,1000
7654922354767,2157254,42340620533839,Color,Black,Size,XL,0,0
7654922387535,2175105,42340620566607,Color,Multicoloured,Size,XS,0,0
7654922387535,2175105,42340620599375,Color,Multicoloured,Size,S,1000,1000
7654922387535,2175105,42340620632143,Color,Multicoloured,Size,M,1000,1000
7654922387535,2175105,42340620664911,Color,Multicoloured,Size,L,1000,1000
7654922387535,2175105,42340620697679,Color,Multicoloured,Size,XL,1000,1000
7654922420303,2180226,42340620730447,Color,Dark brown,Size,M,1000,1000
7654922453071,2180258,42340620763215,Color,Tobacco,Size,XS,1000,1000
7654922453071,2180258,42340620795983,Color,Tobacco,Size,S,1000,1000
7654922453071,2180258,42340620828751,Color,Tobacco,Size,M,1000,1000
7654922485839,2180536,42340620861519,Color,Anthracite grey,Size,XS,1000,1000
7654922485839,2180536,42340620894287,Color,Anthracite grey,Size,S,1000,1000
7654922518607,2183246,42340620927055,Color,Black,Size,S,1000,1000
7654922518607,2183246,42340620959823,Color,Black,Size,M,1000,1000
7654922518607,2183246,42340620992591,Color,Black,Size,L,1000,1000
7654922518607,2183246,42340621025359,Color,Black,Size,XL,1000,1000
7654922551375,2193105,42340621090895,Color,Multicoloured,Size,XS,1000,1000
7654922551375,2193105,42340621123663,Color,Multicoloured,Size,S,1000,1000
7654922551375,2193105,42340621156431,Color,Multicoloured,Size,M,1000,1000
7654922551375,2193105,42340621189199,Color,Multicoloured,Size,L,1000,1000
7654922551375,2193105,42340621221967,Color,Multicoloured,Size,XL,1000,1000
7654922584143,2257330,42340621254735,Color,Ecru,Size,EU 36 (UK 8),1000,1000
7654922584143,2257330,42340621287503,Color,Ecru,Size,EU 38 (UK 10),1000,1000
7654922584143,2257330,42340621320271,Color,Mid-camel,Size,EU 34 (UK 6),1000,1000
7654922584143,2257330,42340621353039,Color,Mid-camel,Size,EU 36 (UK 8),1000,1000
7654922584143,2257330,42340621385807,Color,Mid-camel,Size,EU 38 (UK 10),1000,1000
7654922584143,2257330,42340621418575,Color,Mid-camel,Size,EU 42 (UK 14),1000,1000
7654922616911,2281102,42340621451343,Color,Black,Size,S,0,0
7654922616911,2281102,42340621484111,Color,Black,Size,M,1000,1000
7654922616911,2281102,42340621516879,Color,Black,Size,L,1000,1000
7654922649679,2286642,42340621549647,Color,Black,Size,S,1000,1000
7654922649679,2286642,42340621582415,Color,Khaki,Size,XS,1000,1000
7654922649679,2286642,42340621615183,Color,Khaki,Size,S,1000,1000
7654922649679,2286642,42340621647951,Color,Khaki,Size,M,1000,1000
7654922649679,2286642,42340621680719,Color,Khaki,Size,L,1000,1000
7654922649679,2286642,42340621713487,Color,Khaki,Size,XL,1000,1000
7654922649679,2286642,42340621746255,Color,Ecru,Size,S,1000,1000
7654922715215,2298151,42340621811791,Color,Ecru,Size,XS,1000,1000
7654922682447,2298157,42340621779023,Color,Pink / White,Size,L,1000,1000
7654922780751,2298168,42340621877327,Color,Pearl grey,Size,XS,1000,1000
7654922780751,2298168,42340621910095,Color,Pearl grey,Size,M,1000,1000
7654922780751,2298168,42340621942863,Color,Pearl grey,Size,L,1000,1000
7654922813519,2298173,42340622008399,Color,Ecru,Size,XS,1000,1000
7654922813519,2298173,42340622041167,Color,Ecru,Size,S,1000,1000
7654922846287,2298182,42340622073935,Color,Multicoloured,Size,M,1000,1000
7654922846287,2298182,42340622106703,Color,Multicoloured,Size,L,1000,1000
7654922879055,2298183,42340622139471,Color,Multicoloured,Size,XS,1000,1000
7654922879055,2298183,42340622172239,Color,Multicoloured,Size,S,1000,1000
7654922879055,2298183,42340622205007,Color,Multicoloured,Size,M,1000,1000
7654922911823,2298654,42340622237775,Color,Ecru,Size,M,1000,1000
7654902562895,2328301,42340536680527,Color,Black,Size,L,1000,1000
7654902562895,2328301,42340536713295,Color,Black,Size,XL,1000,1000
7654922944591,2335001,42340622303311,Color,White,Size,S,1000,1000
7654922944591,2335001,42340622336079,Color,White,Size,M,1000,1000
7654922944591,2335001,42340622368847,Color,Brick,Size,S,1000,1000
7654922944591,2335001,42340622401615,Color,Brick,Size,M,1000,1000
7654922944591,2335001,42340622434383,Color,Brick,Size,L,1000,1000
7654922944591,2335001,42340622467151,Color,Brick,Size,XL,1000,1000
7654922944591,2335001,42340622499919,Color,Black,Size,S,1000,1000
7654922944591,2335001,42340622532687,Color,Black,Size,L,1000,1000
7654922944591,2335001,42340622565455,Color,Fuchsia,Size,S,1000,1000
7654922944591,2335001,42340622598223,Color,Fuchsia,Size,L,1000,1000
7654922977359,2335003,42340622630991,Color,Mink,Size,S,1000,1000
7654922977359,2335003,42340622663759,Color,Mink,Size,M,1000,1000
7654922977359,2335003,42340622696527,Color,Wine,Size,S,1000,1000
7654922977359,2335003,42340622729295,Color,Black,Size,S,1000,1000
7654922977359,2335003,42340622762063,Color,Black,Size,M,1000,1000
7654922977359,2335003,42340622794831,Color,Black,Size,L,1000,1000
7654922977359,2335003,42340622827599,Color,White,Size,S,1000,1000
7654922977359,2335003,42340622860367,Color,White,Size,M,1000,1000
7654922977359,2335003,42340622893135,Color,White,Size,L,1000,1000
7654923010127,2335153,42340622925903,Color,White,Size,XS,1000,1000
7654923010127,2335153,42340622958671,Color,White,Size,S,1000,1000
7654923010127,2335153,42340622991439,Color,White,Size,M,1000,1000
7654923010127,2335153,42340623024207,Color,Black,Size,M,1000,1000
7654923042895,2335169,42340623056975,Color,White,Size,S,1000,1000
7654923042895,2335169,42340623089743,Color,White,Size,L,1000,1000
7654923042895,2335169,42340623122511,Color,Black,Size,M,1000,1000
7654923042895,2335169,42340623155279,Color,Sand,Size,M,1000,1000
7654923075663,2335299,42340623188047,Color,White,Size,XS,1000,1000
7654923075663,2335299,42340623220815,Color,White,Size,S,1000,1000
7654923075663,2335299,42340623253583,Color,White,Size,M,1000,1000
7654923108431,2335646,42340623286351,Color,Charcoal,Size,XS,1000,1000
7654923108431,2335646,42340623319119,Color,Charcoal,Size,S,1000,1000
7654923108431,2335646,42340623351887,Color,Charcoal,Size,M,1000,1000
7654923108431,2335646,42340623384655,Color,Charcoal,Size,L,1000,1000
7654923108431,2335646,42340623417423,Color,Charcoal,Size,XL,1000,1000
7654923108431,2335646,42340623450191,Color,Sand,Size,M,1000,1000
7654923108431,2335646,42340623482959,Color,Sand,Size,L,1000,1000
7654923108431,2335646,42340623515727,Color,Sand,Size,XL,1000,1000
7654923108431,2335646,42340623548495,Color,Light blue,Size,S,1000,1000
7654923108431,2335646,42340623581263,Color,Light blue,Size,M,1000,1000
7654923108431,2335646,42340623614031,Color,Light blue,Size,L,1000,1000
7654923108431,2335646,42340623646799,Color,Light blue,Size,XL,1000,1000
7654923108431,2335646,42340623679567,Color,Dusty pink,Size,XS,1000,1000
7654923108431,2335646,42340623712335,Color,Dusty pink,Size,S,1000,1000
7654923108431,2335646,42340623745103,Color,Dusty pink,Size,M,1000,1000
