Handle,Title,ID,Variant ID,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant Price,Variant Compare At Price,Variant Inventory Qty,Variant Image,product_link,color_code
7484878,COMFORT OVERSHIRT,7657608282191,42351137685583,Color,Khaki,Size,S,4350.0,4350.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/07484878505-p_01a6f7a4-cea3-499f-8d4d-686610222691.jpg?v=1734592269,https://www.zara.com/in/en/comfort-overshirt-p07484878.html?v1=426930985&v2=2473842,505
7484878,,7657608282191,42351137718351,,Black,,S,4350.0,4350.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/07484470800-p_29c4363b-4acf-459e-b783-e136f5b19077.jpg?v=1734592269,https://www.zara.com/in/en/comfort-overshirt-p07484878.html?v1=426930984&v2=2473842,800
7484878,,7657608282191,42351137751119,,Black,,M,4350.0,4350.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/07484470800-p_29c4363b-4acf-459e-b783-e136f5b19077.jpg?v=1734592269,https://www.zara.com/in/en/comfort-overshirt-p07484878.html?v1=426930984&v2=2473842,800
7484878,,7657608282191,42351137783887,,Black,,L,4350.0,4350.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/07484470800-p_29c4363b-4acf-459e-b783-e136f5b19077.jpg?v=1734592269,https://www.zara.com/in/en/comfort-overshirt-p07484878.html?v1=426930984&v2=2473842,800
6861441,SLIM FIT COMFORT TROUSERS,7657608249423,42351137357903,Color,Grey,Size,S,3250.0,3250.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/06861441802-p.jpg?v=1734592275,https://www.zara.com/in/en/slim-fit-comfort-trousers-p06861441.html?v1=410594755&v2=2432064,802
6861441,,7657608249423,42351137390671,,Grey,,M,3250.0,3250.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/06861441802-p.jpg?v=1734592275,https://www.zara.com/in/en/slim-fit-comfort-trousers-p06861441.html?v1=410594755&v2=2432064,802
6861441,,7657608249423,42351137423439,,Blue,,S,3250.0,3250.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/06861441407-p.jpg?v=1734592275,https://www.zara.com/in/en/slim-fit-comfort-trousers-p06861441.html?v1=410594756&v2=2432064,407
6861441,,7657608249423,42351137456207,,Blue,,M,3250.0,3250.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/06861441407-p.jpg?v=1734592275,https://www.zara.com/in/en/slim-fit-comfort-trousers-p06861441.html?v1=410594756&v2=2432064,407
6861441,,7657608249423,42351137488975,,Blue,,L,3250.0,3250.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/06861441407-p.jpg?v=1734592275,https://www.zara.com/in/en/slim-fit-comfort-trousers-p06861441.html?v1=410594756&v2=2432064,407
6861441,,7657608249423,42351137521743,,Light grey,,S,3250.0,3250.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/06861441811-p.jpg?v=1734592275,https://www.zara.com/in/en/slim-fit-comfort-trousers-p06861441.html?v1=410594751&v2=2432064,811
6861441,,7657608249423,42351137554511,,Light grey,,M,3250.0,3250.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/06861441811-p.jpg?v=1734592275,https://www.zara.com/in/en/slim-fit-comfort-trousers-p06861441.html?v1=410594751&v2=2432064,811
6861441,,7657608249423,42351137587279,,Navy blue,,S,3250.0,3250.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/06861441401-p.jpg?v=1734592275,https://www.zara.com/in/en/slim-fit-comfort-trousers-p06861441.html?v1=410594750&v2=2432064,401
6861441,,7657608249423,42351137620047,,Navy blue,,M,3250.0,3250.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/06861441401-p.jpg?v=1734592275,https://www.zara.com/in/en/slim-fit-comfort-trousers-p06861441.html?v1=410594750&v2=2432064,401
6861441,,7657608249423,42351137652815,,Navy blue,,L,3250.0,3250.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/06861441401-p.jpg?v=1734592275,https://www.zara.com/in/en/slim-fit-comfort-trousers-p06861441.html?v1=410594750&v2=2432064,401
6840259,ZW COLLECTION LOW-RISE DENIM BERMUDA SHORTS,7657608216655,42351137226831,Color,Mid-blue,Size,EU 34 (UK 6),3550.0,3550.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/06840259427-p.jpg?v=1734592264,https://www.zara.com/in/en/zw-collection-low-rise-denim-bermuda-shorts-p06840259.html?v1=386506264&v2=2420433,427
6840259,,7657608216655,42351137259599,,Mid-blue,,EU 36 (UK 8),3550.0,3550.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/06840259427-p.jpg?v=1734592264,https://www.zara.com/in/en/zw-collection-low-rise-denim-bermuda-shorts-p06840259.html?v1=386506264&v2=2420433,427
6840259,,7657608216655,42351137292367,,Mid-blue,,EU 38 (UK 10),3550.0,3550.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/06840259427-p.jpg?v=1734592264,https://www.zara.com/in/en/zw-collection-low-rise-denim-bermuda-shorts-p06840259.html?v1=386506264&v2=2420433,427
6840259,,7657608216655,42351137325135,,Mid-blue,,EU 40 (UK 12),3550.0,3550.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/06840259427-p.jpg?v=1734592264,https://www.zara.com/in/en/zw-collection-low-rise-denim-bermuda-shorts-p06840259.html?v1=386506264&v2=2420433,427
6771122,FOIL KNIT TOP,7657608183887,42351137161295,Color,Black gold,Size,S,2550.0,2550.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/06771122830-p.jpg?v=1734592257,https://www.zara.com/in/en/foil-knit-top-p06771122.html?v1=384634586&v2=2419930,830
6771122,,7657608183887,42351137194063,,Black gold,,M,2550.0,2550.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/06771122830-p.jpg?v=1734592257,https://www.zara.com/in/en/foil-knit-top-p06771122.html?v1=384634586&v2=2419930,830
6771103,POINTELLE KNIT CROP TOP,7657608151119,42351137128527,Color,Ecru,Size,S,1950.0,1950.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/06771103712-p.jpg?v=1734592256,https://www.zara.com/in/en/pointelle-knit-crop-top-p06771103.html?v1=369513580&v2=2419930,712
6427105,METALLIC THREAD KNIT TOP,7657608118351,42351137095759,Color,Golden,Size,S,2150.0,2150.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/06427105303-p.jpg?v=1734592252,https://www.zara.com/in/en/metallic-thread-knit-top-p06427105.html?v1=370193538&v2=2419930,303
6427054,PLAIN KNIT CARDIGAN,7657608085583,42351137062991,Color,Blue,Size,L,3550.0,3550.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/06427054400-p.jpg?v=1734592252,https://www.zara.com/in/en/plain-knit-cardigan-p06427054.html?v1=366140599&v2=2419847,400
6050804,FLORIDA FLEECE SHORTS,7657608052815,42351137030223,Color,Fuchsia,Size,S,1950.0,1950.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/06050804630-e1.jpg?v=1734592249,https://www.zara.com/in/en/florida-fleece-shorts-p06050804.html?v1=376478137&v2=2420433,630
6050328,T-SHIRT,7657608020047,42351136997455,Color,Anthracite grey,Size,M,1950.0,1950.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/06050328807-e1.jpg?v=1734592248,https://www.zara.com/in/en/t-shirt-p06050328.html?v1=371146267&v2=2420409,807
5802118,STRIPED KNIT SHORT DRESS,7657607987279,42351136964687,Color,striped,Size,S,3550.0,3550.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05802118104-p.jpg?v=1734592243,https://www.zara.com/in/en/striped-knit-short-dress-p05802118.html?v1=378677837&v2=2420826,104
5941648,TEXTURED COMFORT TROUSERS,7657607954511,42351136899151,Color,Light grey,Size,EU 36 (UK 29),3550.0,3550.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05941648811-p.jpg?v=1734592244,https://www.zara.com/in/en/textured-comfort-trousers-p05941648.html?v1=390501172&v2=2432064,811
5941648,,7657607954511,42351136931919,,Light grey,,EU 40 (UK 31),3550.0,3550.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05941648811-p.jpg?v=1734592244,https://www.zara.com/in/en/textured-comfort-trousers-p05941648.html?v1=390501172&v2=2432064,811
5755313,VISCOSE/COTTON KNIT POLO SHIRT,7657607921743,42351136866383,Color,Olive green,Size,L,3550.0,3550.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05755313515-p.jpg?v=1734592244,https://www.zara.com/in/en/viscose-cotton-knit-polo-shirt-p05755313.html?v1=368405710&v2=2432247,515
5755142,ASYMMETRIC ALPACA KNIT TOP,7657607888975,42351136768079,Color,Grey,Size,S,4350.0,4350.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05755142802-p.jpg?v=1734592240,https://www.zara.com/in/en/asymmetric-alpaca-knit-top-p05755142.html?v1=420075662&v2=2419930,802
5755142,,7657607888975,42351136800847,,Grey,,M,4350.0,4350.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05755142802-p.jpg?v=1734592240,https://www.zara.com/in/en/asymmetric-alpaca-knit-top-p05755142.html?v1=420075662&v2=2419930,802
5755142,,7657607888975,42351136833615,,Grey,,L,4350.0,4350.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05755142802-p.jpg?v=1734592240,https://www.zara.com/in/en/asymmetric-alpaca-knit-top-p05755142.html?v1=420075662&v2=2419930,802
5644951,ASYMMETRIC LONG SLEEVE BODYSUIT,7657607856207,42351136735311,Color,Oyster-white,Size,M,1950.0,1950.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05644951251-p.jpg?v=1734592235,https://www.zara.com/in/en/asymmetric-long-sleeve-bodysuit-p05644951.html?v1=394933540&v2=2419927,251
5644506,BODYSUIT WITH TRIM DETAIL,7657607823439,42351136702543,Color,Brown,Size,M,1950.0,1950.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05644506700-p.jpg?v=1734592235,https://www.zara.com/in/en/bodysuit-with-trim-detail-p05644506.html?v1=383839158&v2=2419927,700
5644452,POPLIN BODYSUIT,7657607790671,42351136571471,Color,White,Size,S,2550.0,2550.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05644452250-p.jpg?v=1734592231,https://www.zara.com/in/en/poplin-bodysuit-p05644452.html?v1=375237735&v2=2419927,250
5584627,STRETCH KNIT MIDI DRESS,7657607757903,42351136538703,Color,Stripes,Size,S,2550.0,2550.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05584627105-e1.jpg?v=1734592228,https://www.zara.com/in/en/stretch-knit-midi-dress-p05584627.html?v1=364107509&v2=2420900,105
5584343,TEXTURED TOP,7657607725135,42351136440399,Color,Anthracite grey,Size,S,2150.0,2150.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05584343807-p.jpg?v=1734592226,https://www.zara.com/in/en/textured-top-p05584343.html?v1=410839101&v2=2419905,807
5584343,,7657607725135,42351136473167,,Anthracite grey,,M,2150.0,2150.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05584343807-p.jpg?v=1734592226,https://www.zara.com/in/en/textured-top-p05584343.html?v1=410839101&v2=2419905,807
5584343,,7657607725135,42351136505935,,Ecru,,S,2150.0,2150.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05584343712-p.jpg?v=1734592226,https://www.zara.com/in/en/textured-top-p05584343.html?v1=402408323&v2=2419905,712
5575372,CARGO POCKET DENIM TROUSERS,7657607692367,42351136079951,Color,Brown,Size,EU 36 (UK 29),5950.0,5950.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05575372700-p.jpg?v=1734592233,https://www.zara.com/in/en/cargo-pocket-denim-trousers-p05575372.html?v1=408581277&v2=2432067,700
5575372,,7657607692367,42351136112719,,Brown,,EU 38 (UK 30),5950.0,5950.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05575372700-p.jpg?v=1734592233,https://www.zara.com/in/en/cargo-pocket-denim-trousers-p05575372.html?v1=408581277&v2=2432067,700
5575372,,7657607692367,42351136145487,,Brown,,EU 42 (UK 32),5950.0,5950.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05575372700-p.jpg?v=1734592233,https://www.zara.com/in/en/cargo-pocket-denim-trousers-p05575372.html?v1=408581277&v2=2432067,700
5575372,,7657607692367,42351136178255,,Black,,EU 36 (UK 29),5950.0,5950.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05575372800-p.jpg?v=1734592233,https://www.zara.com/in/en/cargo-pocket-denim-trousers-p05575372.html?v1=381426728&v2=2432067,800
5575372,,7657607692367,42351136211023,,Black,,EU 38 (UK 30),5950.0,5950.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05575372800-p.jpg?v=1734592233,https://www.zara.com/in/en/cargo-pocket-denim-trousers-p05575372.html?v1=381426728&v2=2432067,800
5575372,,7657607692367,42351136243791,,Black,,EU 40 (UK 31),5950.0,5950.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05575372800-p.jpg?v=1734592233,https://www.zara.com/in/en/cargo-pocket-denim-trousers-p05575372.html?v1=381426728&v2=2432067,800
5575372,,7657607692367,42351136276559,,Black,,EU 42 (UK 32),5950.0,5950.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05575372800-p.jpg?v=1734592233,https://www.zara.com/in/en/cargo-pocket-denim-trousers-p05575372.html?v1=381426728&v2=2432067,800
5575372,,7657607692367,42351136309327,,Green,,EU 36 (UK 29),5950.0,5950.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05575372500-p.jpg?v=1734592233,https://www.zara.com/in/en/cargo-pocket-denim-trousers-p05575372.html?v1=364981149&v2=2432067,500
5575372,,7657607692367,42351136342095,,Green,,EU 38 (UK 30),5950.0,5950.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05575372500-p.jpg?v=1734592233,https://www.zara.com/in/en/cargo-pocket-denim-trousers-p05575372.html?v1=364981149&v2=2432067,500
5575372,,7657607692367,42351136374863,,Green,,EU 40 (UK 31),5950.0,5950.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05575372500-p.jpg?v=1734592233,https://www.zara.com/in/en/cargo-pocket-denim-trousers-p05575372.html?v1=364981149&v2=2432067,500
5575372,,7657607692367,42351136407631,,Green,,EU 42 (UK 32),5950.0,5950.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05575372500-p.jpg?v=1734592233,https://www.zara.com/in/en/cargo-pocket-denim-trousers-p05575372.html?v1=364981149&v2=2432067,500
5575304,CARGO DENIM TROUSERS WITH POCKETS,7657607659599,42351135916111,Color,Black,Size,EU 34 (UK 28),5950.0,5950.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05575304800-p.jpg?v=1734592223,https://www.zara.com/in/en/cargo-denim-trousers-with-pockets-p05575304.html?v1=382674703&v2=2432067,800
5575304,,7657607659599,42351135948879,,Black,,EU 36 (UK 29),5950.0,5950.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05575304800-p.jpg?v=1734592223,https://www.zara.com/in/en/cargo-denim-trousers-with-pockets-p05575304.html?v1=382674703&v2=2432067,800
5575304,,7657607659599,42351135981647,,Black,,EU 38 (UK 30),5950.0,5950.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05575304800-p.jpg?v=1734592223,https://www.zara.com/in/en/cargo-denim-trousers-with-pockets-p05575304.html?v1=382674703&v2=2432067,800
5575304,,7657607659599,42351136014415,,Black,,EU 40 (UK 31),5950.0,5950.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05575304800-p.jpg?v=1734592223,https://www.zara.com/in/en/cargo-denim-trousers-with-pockets-p05575304.html?v1=382674703&v2=2432067,800
5575304,,7657607659599,42351136047183,,Black,,EU 42 (UK 32),5950.0,5950.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05575304800-p.jpg?v=1734592223,https://www.zara.com/in/en/cargo-denim-trousers-with-pockets-p05575304.html?v1=382674703&v2=2432067,800
5575303,BAGGY FIT DENIM CARGO TROUSERS,7657607626831,42351135752271,Color,Black,Size,EU 34 (UK 28),5950.0,5950.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05575303800-p.jpg?v=1734592221,https://www.zara.com/in/en/baggy-fit-denim-cargo-trousers-p05575303.html?v1=382580950&v2=2432067,800
5575303,,7657607626831,42351135785039,,Black,,EU 36 (UK 29),5950.0,5950.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05575303800-p.jpg?v=1734592221,https://www.zara.com/in/en/baggy-fit-denim-cargo-trousers-p05575303.html?v1=382580950&v2=2432067,800
5575303,,7657607626831,42351135817807,,Black,,EU 38 (UK 30),5950.0,5950.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05575303800-p.jpg?v=1734592221,https://www.zara.com/in/en/baggy-fit-denim-cargo-trousers-p05575303.html?v1=382580950&v2=2432067,800
5575303,,7657607626831,42351135850575,,Black,,EU 40 (UK 31),5950.0,5950.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05575303800-p.jpg?v=1734592221,https://www.zara.com/in/en/baggy-fit-denim-cargo-trousers-p05575303.html?v1=382580950&v2=2432067,800
5575303,,7657607626831,42351135883343,,Black,,EU 42 (UK 32),5950.0,5950.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05575303800-p.jpg?v=1734592221,https://www.zara.com/in/en/baggy-fit-denim-cargo-trousers-p05575303.html?v1=382580950&v2=2432067,800
5536179,KNIT PEPLUM CARDIGAN,7657607594063,42351135719503,Color,Black,Size,S,3550.0,3550.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05536179800-p.jpg?v=1734592212,https://www.zara.com/in/en/knit-peplum-cardigan-p05536179.html?v1=412366109&v2=2419847,800
5520281,DENIM TRF MIDI DRESS,7657607561295,42351135653967,Color,Dark indigo,Size,XS,3550.0,3550.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05520281443-a5.jpg?v=1734592210,https://www.zara.com/in/en/denim-trf-midi-dress-p05520281.html?v1=369248210&v2=2420900,443
5520281,,7657607561295,42351135686735,,Dark indigo,,L,3550.0,3550.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05520281443-a5.jpg?v=1734592210,https://www.zara.com/in/en/denim-trf-midi-dress-p05520281.html?v1=369248210&v2=2420900,443
5427855,VELVET WRAP JACKET,7657607528527,42351135457359,Color,Brown,Size,XS,4350.0,4350.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05427855700-p.jpg?v=1734592214,https://www.zara.com/in/en/velvet-wrap-jacket-p05427855.html?v1=387002179&v2=2419905,700
5427855,,7657607528527,42351135490127,,Brown,,S,4350.0,4350.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05427855700-p.jpg?v=1734592214,https://www.zara.com/in/en/velvet-wrap-jacket-p05427855.html?v1=387002179&v2=2419905,700
5427855,,7657607528527,42351135522895,,Brown,,L,4350.0,4350.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05427855700-p.jpg?v=1734592214,https://www.zara.com/in/en/velvet-wrap-jacket-p05427855.html?v1=387002179&v2=2419905,700
5427855,,7657607528527,42351135555663,,Mid-grey,,XS,4350.0,4350.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05427855809-p.jpg?v=1734592214,https://www.zara.com/in/en/velvet-wrap-jacket-p05427855.html?v1=397250013&v2=2419905,809
5427855,,7657607528527,42351135588431,,Mid-grey,,S,4350.0,4350.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05427855809-p.jpg?v=1734592214,https://www.zara.com/in/en/velvet-wrap-jacket-p05427855.html?v1=397250013&v2=2419905,809
5427855,,7657607528527,42351135621199,,Mid-grey,,M,4350.0,4350.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05427855809-p.jpg?v=1734592214,https://www.zara.com/in/en/velvet-wrap-jacket-p05427855.html?v1=397250013&v2=2419905,809
5372325,TEXTURED SWEATSHIRT,7657607495759,42351135424591,Color,Ecru,Size,M,4350.0,4350.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05372325712-p.jpg?v=1734592208,https://www.zara.com/in/en/textured-sweatshirt-p05372325.html?v1=398309625&v2=2432209,712
5372316,COTTON - WOOL T-SHIRT,7657607462991,42351135391823,Color,Black,Size,M,3550.0,3550.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05372316800-p.jpg?v=1734592203,https://www.zara.com/in/en/cotton---wool-t-shirt-p05372316.html?v1=395676507&v2=2432015,800
5063839,RHINESTONE TULLE TOP,7657607430223,42351135359055,Color,Chocolate,Size,L,2950.0,2950.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05063839717-p.jpg?v=1734592199,https://www.zara.com/in/en/rhinestone-tulle-top-p05063839.html?v1=392609597&v2=2419905,717
5063829,ASYMMETRIC TOP,7657607397455,42351135260751,Color,Beige,Size,M,2350.0,2350.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05063829450-p.jpg?v=1734592199,https://www.zara.com/in/en/asymmetric-top-p05063829.html?v1=389275296&v2=2419905,450
